year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2019,Warren,County,All Opioids and Benzodiazepines,0,Rate,,,Yes
2019,Warren,County,All Drug Overdose Deaths,,Rate,,,Yes
2019,Warren,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2019,Washington,County,Stimulant Death,11,Count,,,Yes
2019,Washington,County,Benzodiazepine Death,11,Count,,,Yes
2019,Washington,County,Cocaine Death,3,Count,,,Yes
2019,Washington,County,Fentanyl Death,6,Count,,,Yes
2019,Washington,County,Heroin Death,1,Count,,,Yes
2019,Washington,County,Opioid Death,10,Count,,,Yes
2019,Washington,County,All Opioids,16,Count,,,Yes
2019,Washington,County,Opioids and Any Stimulant,4,Count,,,Yes
2019,Washington,County,All Opioids and Benzodiazepines,8,Count,,,Yes
2019,Washington,County,All Drug Overdose Deaths,28,Count,,,Yes
2019,Washington,County,Psychostimulants with Abuse Potential (Including Methamphetamine),10,Count,,,Yes
2019,Washington,County,Stimulant Death,9,Rate,,,Yes
2019,Washington,County,Benzodiazepine Death,9,Rate,,,Yes
2019,Washington,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,Washington,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,Washington,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2019,Washington,County,Opioid Death,8,Rate,,,Yes
2019,Washington,County,All Opioids,13,Rate,,,Yes
2019,Washington,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2019,Washington,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,Washington,County,All Drug Overdose Deaths,23,Rate,,,Yes
2019,Washington,County,Psychostimulants with Abuse Potential (Including Methamphetamine),8,Rate,,,Yes
2019,Wayne,County,Stimulant Death,0,Count,,,Yes
2019,Wayne,County,Benzodiazepine Death,0,Count,,,Yes
2019,Wayne,County,Cocaine Death,0,Count,,,Yes
2019,Wayne,County,Fentanyl Death,0,Count,,,Yes
2019,Wayne,County,Heroin Death,0,Count,,,Yes
2019,Wayne,County,Opioid Death,0,Count,,,Yes
2019,Wayne,County,All Opioids,0,Count,,,Yes
2019,Wayne,County,Opioids and Any Stimulant,0,Count,,,Yes
2019,Wayne,County,All Opioids and Benzodiazepines,0,Count,,,Yes
2019,Wayne,County,All Drug Overdose Deaths,0,Count,,,Yes
2019,Wayne,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,Yes
2019,Wayne,County,Stimulant Death,0,Rate,,,Yes
2019,Wayne,County,Benzodiazepine Death,0,Rate,,,Yes
2019,Wayne,County,Cocaine Death,0,Rate,,,Yes
2019,Wayne,County,Fentanyl Death,0,Rate,,,Yes
2019,Wayne,County,Heroin Death,0,Rate,,,Yes
2019,Wayne,County,Opioid Death,0,Rate,,,Yes
2019,Wayne,County,All Opioids,0,Rate,,,Yes
2019,Wayne,County,Opioids and Any Stimulant,0,Rate,,,Yes
2019,Wayne,County,All Opioids and Benzodiazepines,0,Rate,,,Yes
2019,Wayne,County,All Drug Overdose Deaths,0,Rate,,,Yes
2019,Wayne,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,Yes
2019,Weakley,County,Stimulant Death,3,Count,,,Yes
2019,Weakley,County,Benzodiazepine Death,1,Count,,,Yes
2019,Weakley,County,Cocaine Death,2,Count,,,Yes
2019,Weakley,County,Fentanyl Death,2,Count,,,Yes
2019,Weakley,County,Heroin Death,0,Count,,,Yes
2019,Weakley,County,Opioid Death,1,Count,,,Yes
2019,Weakley,County,All Opioids,3,Count,,,Yes
2019,Weakley,County,Opioids and Any Stimulant,2,Count,,,Yes
2019,Weakley,County,All Opioids and Benzodiazepines,1,Count,,,Yes
2019,Weakley,County,All Drug Overdose Deaths,4,Count,,,Yes
2019,Weakley,County,Psychostimulants with Abuse Potential (Including Methamphetamine),2,Count,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,Weakley,County,Heroin Death,0,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,Weakley,County,All Drug Overdose Deaths,,Rate,,,Yes
2019,Weakley,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2019,West Tennessee,Region,Stimulant Death,49,Count,,,Yes
2019,West Tennessee,Region,Benzodiazepine Death,27,Count,,,Yes
2019,West Tennessee,Region,Cocaine Death,13,Count,,,Yes
2019,West Tennessee,Region,Fentanyl Death,31,Count,,,Yes
2019,West Tennessee,Region,Heroin Death,14,Count,,,Yes
2019,West Tennessee,Region,Opioid Death,21,Count,,,Yes
2019,West Tennessee,Region,All Opioids,58,Count,,,Yes
2019,West Tennessee,Region,Opioids and Any Stimulant,21,Count,,,Yes
2019,West Tennessee,Region,All Opioids and Benzodiazepines,21,Count,,,Yes
2019,West Tennessee,Region,All Drug Overdose Deaths,112,Count,,,Yes
2019,West Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),40,Count,,,Yes
2019,West Tennessee,Region,Stimulant Death,10,Rate,,,Yes
2019,West Tennessee,Region,Benzodiazepine Death,5,Rate,,,Yes
2019,West Tennessee,Region,Cocaine Death,2,Rate,,,Yes
2019,West Tennessee,Region,Fentanyl Death,7,Rate,,,Yes
2019,West Tennessee,Region,Heroin Death,3,Rate,,,Yes
2019,West Tennessee,Region,Opioid Death,4,Rate,,,Yes
2019,West Tennessee,Region,All Opioids,12,Rate,,,Yes
2019,West Tennessee,Region,Opioids and Any Stimulant,5,Rate,,,Yes
2019,West Tennessee,Region,All Opioids and Benzodiazepines,4,Rate,,,Yes
2019,West Tennessee,Region,All Drug Overdose Deaths,22,Rate,,,Yes
2019,West Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),8,Rate,,,Yes
2019,White,County,Stimulant Death,7,Count,,,Yes
2019,White,County,Benzodiazepine Death,3,Count,,,Yes
2019,White,County,Cocaine Death,2,Count,,,Yes
2019,White,County,Fentanyl Death,4,Count,,,Yes
2019,White,County,Heroin Death,1,Count,,,Yes
2019,White,County,Opioid Death,1,Count,,,Yes
2019,White,County,All Opioids,7,Count,,,Yes
2019,White,County,Opioids and Any Stimulant,4,Count,,,Yes
2019,White,County,All Opioids and Benzodiazepines,3,Count,,,Yes
2019,White,County,All Drug Overdose Deaths,11,Count,,,Yes
2019,White,County,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Count,,,Yes
2019,White,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,White,County,All Drug Overdose Deaths,39,Rate,,,Yes
2019,White,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2019,Williamson,County,Stimulant Death,16,Count,,,Yes
2019,Williamson,County,Benzodiazepine Death,8,Count,,,Yes
2019,Williamson,County,Cocaine Death,6,Count,,,Yes
2019,Williamson,County,Fentanyl Death,27,Count,,,Yes
2019,Williamson,County,Heroin Death,13,Count,,,Yes
2019,Williamson,County,Opioid Death,3,Count,,,Yes
2019,Williamson,County,All Opioids,31,Count,,,Yes
2019,Williamson,County,Opioids and Any Stimulant,13,Count,,,Yes
2019,Williamson,County,All Opioids and Benzodiazepines,7,Count,,,Yes
2019,Williamson,County,All Drug Overdose Deaths,36,Count,,,Yes
2019,Williamson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),13,Count,,,Yes
2019,Williamson,County,Stimulant Death,8,Rate,,,Yes
2019,Williamson,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2019,Williamson,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,Williamson,County,Fentanyl Death,14,Rate,,,Yes
2019,Williamson,County,Heroin Death,6,Rate,,,Yes
2019,Williamson,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2019,Williamson,County,All Opioids,16,Rate,,,Yes
2019,Williamson,County,Opioids and Any Stimulant,7,Rate,,,Yes
2019,Williamson,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,Williamson,County,All Drug Overdose Deaths,18,Rate,,,Yes
2019,Williamson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Rate,,,Yes
2019,Wilson,County,Stimulant Death,25,Count,,,Yes
2019,Wilson,County,Benzodiazepine Death,10,Count,,,Yes
2019,Wilson,County,Cocaine Death,4,Count,,,Yes
2019,Wilson,County,Fentanyl Death,35,Count,,,Yes
2019,Wilson,County,Heroin Death,16,Count,,,Yes
2019,Wilson,County,Opioid Death,15,Count,,,Yes
2019,Wilson,County,All Opioids,47,Count,,,Yes
2019,Wilson,County,Opioids and Any Stimulant,17,Count,,,Yes
2019,Wilson,County,All Opioids and Benzodiazepines,9,Count,,,Yes
2019,Wilson,County,All Drug Overdose Deaths,61,Count,,,Yes
2019,Wilson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),21,Count,,,Yes
2019,Wilson,County,Stimulant Death,18,Rate,,,Yes
2019,Wilson,County,Benzodiazepine Death,7,Rate,,,Yes
2019,Wilson,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2019,Wilson,County,Fentanyl Death,26,Rate,,,Yes
2019,Wilson,County,Heroin Death,12,Rate,,,Yes
2019,Wilson,County,Opioid Death,11,Rate,,,Yes
2019,Wilson,County,All Opioids,35,Rate,,,Yes
2019,Wilson,County,Opioids and Any Stimulant,12,Rate,,,Yes
2019,Wilson,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2019,Wilson,County,All Drug Overdose Deaths,45,Rate,,,Yes
2019,Wilson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),15,Rate,,,Yes
2020,Anderson,County,Stimulant Death,31,Count,,,Yes
2020,Anderson,County,Benzodiazepine Death,16,Count,,,Yes
2020,Anderson,County,Cocaine Death,4,Count,,,Yes
2020,Anderson,County,Fentanyl Death,34,Count,,,Yes
2020,Anderson,County,Heroin Death,8,Count,,,Yes
2020,Anderson,County,Opioid Death,12,Count,,,Yes
2020,Anderson,County,All Opioids,41,Count,,,Yes
2020,Anderson,County,Opioids and Any Stimulant,17,Count,,,Yes
2020,Anderson,County,All Opioids and Benzodiazepines,15,Count,,,Yes
2020,Anderson,County,All Drug Overdose Deaths,60,Count,,,Yes
2020,Anderson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),27,Count,,,Yes
2020,Anderson,County,Stimulant Death,39,Rate,,,Yes
2020,Anderson,County,Benzodiazepine Death,17,Rate,,,Yes
2020,Anderson,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2020,Anderson,County,Fentanyl Death,46,Rate,,,Yes
2020,Anderson,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2020,Anderson,County,Opioid Death,12,Rate,,,Yes
2020,Anderson,County,All Opioids,53,Rate,,,Yes
2020,Anderson,County,Opioids and Any Stimulant,24,Rate,,,Yes
2020,Anderson,County,All Opioids and Benzodiazepines,16,Rate,,,Yes
2020,Anderson,County,All Drug Overdose Deaths,74,Rate,,,Yes
2020,Anderson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),35,Rate,,,Yes
2020,Bedford,County,Stimulant Death,9,Count,,,Yes
2020,Bedford,County,Benzodiazepine Death,2,Count,,,Yes
2020,Bedford,County,Cocaine Death,3,Count,,,Yes
2020,Bedford,County,Fentanyl Death,8,Count,,,Yes
2020,Bedford,County,Heroin Death,1,Count,,,Yes
2020,Bedford,County,Opioid Death,3,Count,,,Yes
2020,Bedford,County,All Opioids,10,Count,,,Yes
2020,Bedford,County,Opioids and Any Stimulant,5,Count,,,Yes
2020,Bedford,County,All Opioids and Benzodiazepines,0,Count,,,Yes
2020,Bedford,County,All Drug Overdose Deaths,16,Count,,,Yes
2020,Bedford,County,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Count,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2020,Bedford,County,All Opioids,22,Rate,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2020,Bedford,County,All Opioids and Benzodiazepines,0,Rate,,,Yes
2020,Bedford,County,All Drug Overdose Deaths,36,Rate,,,Yes
2020,Bedford,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2020,Benton,County,Stimulant Death,2,Count,,,Yes
2020,Benton,County,Benzodiazepine Death,1,Count,,,Yes
2020,Benton,County,Cocaine Death,0,Count,,,Yes
2020,Benton,County,Fentanyl Death,2,Count,,,Yes
2020,Benton,County,Heroin Death,2,Count,,,Yes
2020,Benton,County,Opioid Death,2,Count,,,Yes
2020,Benton,County,All Opioids,4,Count,,,Yes
2020,Benton,County,Opioids and Any Stimulant,0,Count,,,Yes
2020,Benton,County,All Opioids and Benzodiazepines,1,Count,,,Yes
2020,Benton,County,All Drug Overdose Deaths,7,Count,,,Yes
2020,Benton,County,Psychostimulants with Abuse Potential (Including Methamphetamine),2,Count,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2020,Benton,County,Cocaine Death,0,Rate,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,Yes
2020,Benton,County,Opioids and Any Stimulant,0,Rate,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2020,Benton,County,All Drug Overdose Deaths,,Rate,,,Yes
2020,Benton,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2020,Bledsoe,County,Stimulant Death,0,Count,,,Yes
2020,Bledsoe,County,Benzodiazepine Death,0,Count,,,Yes
2020,Bledsoe,County,Cocaine Death,0,Count,,,Yes
2020,Bledsoe,County,Fentanyl Death,0,Count,,,Yes
2020,Bledsoe,County,Heroin Death,0,Count,,,Yes
2020,Bledsoe,County,Opioid Death,0,Count,,,Yes
2020,Bledsoe,County,All Opioids,0,Count,,,Yes
2020,Bledsoe,County,Opioids and Any Stimulant,0,Count,,,Yes
2020,Bledsoe,County,All Opioids and Benzodiazepines,0,Count,,,Yes
2020,Bledsoe,County,All Drug Overdose Deaths,0,Count,,,Yes
2020,Bledsoe,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,Yes
2020,Bledsoe,County,Stimulant Death,0,Rate,,,Yes
2020,Bledsoe,County,Benzodiazepine Death,0,Rate,,,Yes
2020,Bledsoe,County,Cocaine Death,0,Rate,,,Yes
2020,Bledsoe,County,Fentanyl Death,0,Rate,,,Yes
2020,Bledsoe,County,Heroin Death,0,Rate,,,Yes
2020,Bledsoe,County,Opioid Death,0,Rate,,,Yes
2020,Bledsoe,County,All Opioids,0,Rate,,,Yes
2020,Bledsoe,County,Opioids and Any Stimulant,0,Rate,,,Yes
2020,Bledsoe,County,All Opioids and Benzodiazepines,0,Rate,,,Yes
2020,Bledsoe,County,All Drug Overdose Deaths,0,Rate,,,Yes
2020,Bledsoe,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,Yes
2020,Blount,County,Stimulant Death,24,Count,,,Yes
2020,Blount,County,Benzodiazepine Death,5,Count,,,Yes
2020,Blount,County,Cocaine Death,5,Count,,,Yes
2020,Blount,County,Fentanyl Death,32,Count,,,Yes
2020,Blount,County,Heroin Death,3,Count,,,Yes
2020,Blount,County,Opioid Death,4,Count,,,Yes
2020,Blount,County,All Opioids,37,Count,,,Yes
2020,Blount,County,Opioids and Any Stimulant,18,Count,,,Yes
2020,Blount,County,All Opioids and Benzodiazepines,4,Count,,,Yes
2020,Blount,County,All Drug Overdose Deaths,62,Count,,,Yes
2020,Blount,County,Psychostimulants with Abuse Potential (Including Methamphetamine),21,Count,,,Yes
2020,Blount,County,Stimulant Death,20,Rate,,,Yes
2020,Blount,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2020,Blount,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2020,Blount,County,Fentanyl Death,28,Rate,,,Yes
2020,Blount,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2020,Blount,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2020,Blount,County,All Opioids,32,Rate,,,Yes
2020,Blount,County,Opioids and Any Stimulant,16,Rate,,,Yes
2020,Blount,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2020,Blount,County,All Drug Overdose Deaths,51,Rate,,,Yes
2020,Blount,County,Psychostimulants with Abuse Potential (Including Methamphetamine),17,Rate,,,Yes
2020,Bradley,County,Stimulant Death,10,Count,,,Yes
2020,Bradley,County,Benzodiazepine Death,2,Count,,,Yes
2020,Bradley,County,Cocaine Death,1,Count,,,Yes
2020,Bradley,County,Fentanyl Death,16,Count,,,Yes
2020,Bradley,County,Heroin Death,2,Count,,,Yes
2020,Bradley,County,Opioid Death,6,Count,,,Yes
2020,Bradley,County,All Opioids,22,Count,,,Yes
2020,Bradley,County,Opioids and Any Stimulant,3,Count,,,Yes
2020,Bradley,County,All Opioids and Benzodiazepines,2,Count,,,Yes
2020,Bradley,County,All Drug Overdose Deaths,38,Count,,,Yes
2020,Bradley,County,Psychostimulants with Abuse Potential (Including Methamphetamine),9,Count,,,Yes
2020,Bradley,County,Stimulant Death,11,Rate,,,Yes
2020,Bradley,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2020,Bradley,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2020,Bradley,County,Fentanyl Death,17,Rate,,,Yes
2020,Bradley,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2020,Bradley,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2020,Bradley,County,All Opioids,23,Rate,,,Yes
2020,Bradley,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2020,Bradley,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2020,Bradley,County,All Drug Overdose Deaths,39,Rate,,,Yes
2020,Bradley,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,Yes
2020,Campbell,County,Stimulant Death,10,Count,,,Yes
2020,Campbell,County,Benzodiazepine Death,4,Count,,,Yes
2020,Campbell,County,Cocaine Death,2,Count,,,Yes
2020,Campbell,County,Fentanyl Death,7,Count,,,Yes
2020,Campbell,County,Heroin Death,4,Count,,,Yes
2020,Campbell,County,Opioid Death,7,Count,,,Yes
2020,Campbell,County,All Opioids,13,Count,,,Yes
2020,Campbell,County,Opioids and Any Stimulant,5,Count,,,Yes
2020,Campbell,County,All Opioids and Benzodiazepines,2,Count,,,Yes
2020,Campbell,County,All Drug Overdose Deaths,20,Count,,,Yes
2020,Campbell,County,Psychostimulants with Abuse Potential (Including Methamphetamine),8,Count,,,Yes
2020,Campbell,County,Stimulant Death,31,Rate,,,Yes
2020,Campbell,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,Yes
2020,Campbell,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,Yes
2020,Campbell,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,Yes
2020,Campbell,County,Drug Overdose Deaths Involving Heroin,,Rate,,,Yes
2020,Campbell,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,Yes
2020,Campbell,County,All Opioids,38,Rate,,,Yes
2020,Campbell,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,Yes
2020,Campbell,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,Yes
2020,Campbell,County,All Drug Overdose Deaths,58,Rate,,,Yes
