year,geography,geography_type,indicator,value,value_type
2021,Warren,County,All Opioids for Pain,8363,Patients
2021,Warren,County,Hydrocodone,4683,Patients
2021,Warren,County,Oxycodone,3309,Patients
2021,Warren,County,Tramadol,1280,Patients
2021,Warren,County,All Benzodiazepines,609,Rate
2021,Warren,County,Alprazolam,268,Rate
2021,Warren,County,Clonazepam,117,Rate
2021,Warren,County,Diazepam,76,Rate
2021,Warren,County,Lorazepam,113,Rate
2021,Warren,County,All Opioids for Pain,957,Rate
2021,Warren,County,Hydrocodone,416,Rate
2021,Warren,County,Oxycodone,335,Rate
2021,Warren,County,Tramadol,107,Rate
2021,Washington,County,All Benzodiazepines,78048,Count
2021,Washington,County,Alprazolam,28095,Count
2021,Washington,County,Clonazepam,25145,Count
2021,Washington,County,Diazepam,9204,Count
2021,Washington,County,Lorazepam,11415,Count
2021,Washington,County,All Opioids for Pain,100062,Count
2021,Washington,County,Hydrocodone,39979,Count
2021,Washington,County,Oxycodone,32079,Count
2021,Washington,County,Tramadol,18717,Count
2021,Washington,County,All Benzodiazepines,12396,Patients
2021,Washington,County,Alprazolam,4722,Patients
2021,Washington,County,Clonazepam,2695,Patients
2021,Washington,County,Diazepam,2537,Patients
2021,Washington,County,Lorazepam,2601,Patients
2021,Washington,County,All Opioids for Pain,23431,Patients
2021,Washington,County,Hydrocodone,12346,Patients
2021,Washington,County,Oxycodone,9043,Patients
2021,Washington,County,Tramadol,4914,Patients
2021,Washington,County,All Benzodiazepines,581,Rate
2021,Washington,County,Alprazolam,209,Rate
2021,Washington,County,Clonazepam,187,Rate
2021,Washington,County,Diazepam,69,Rate
2021,Washington,County,Lorazepam,85,Rate
2021,Washington,County,All Opioids for Pain,745,Rate
2021,Washington,County,Hydrocodone,298,Rate
2021,Washington,County,Oxycodone,239,Rate
2021,Washington,County,Tramadol,139,Rate
2021,Wayne,County,All Benzodiazepines,9114,Count
2021,Wayne,County,Alprazolam,2984,Count
2021,Wayne,County,Clonazepam,1861,Count
2021,Wayne,County,Diazepam,1166,Count
2021,Wayne,County,Lorazepam,2191,Count
2021,Wayne,County,All Opioids for Pain,17711,Count
2021,Wayne,County,Hydrocodone,9603,Count
2021,Wayne,County,Oxycodone,4631,Count
2021,Wayne,County,Tramadol,2280,Count
2021,Wayne,County,All Benzodiazepines,1388,Patients
2021,Wayne,County,Alprazolam,410,Patients
2021,Wayne,County,Clonazepam,248,Patients
2021,Wayne,County,Diazepam,277,Patients
2021,Wayne,County,Lorazepam,439,Patients
2021,Wayne,County,All Opioids for Pain,3180,Patients
2021,Wayne,County,Hydrocodone,1934,Patients
2021,Wayne,County,Oxycodone,897,Patients
2021,Wayne,County,Tramadol,642,Patients
2021,Wayne,County,All Benzodiazepines,555,Rate
2021,Wayne,County,Alprazolam,182,Rate
2021,Wayne,County,Clonazepam,113,Rate
2021,Wayne,County,Diazepam,71,Rate
2021,Wayne,County,Lorazepam,134,Rate
2021,Wayne,County,All Opioids for Pain,1079,Rate
2021,Wayne,County,Hydrocodone,585,Rate
2021,Wayne,County,Oxycodone,282,Rate
2021,Wayne,County,Tramadol,139,Rate
2021,Weakley,County,All Benzodiazepines,17306,Count
2021,Weakley,County,Alprazolam,7501,Count
2021,Weakley,County,Clonazepam,3230,Count
2021,Weakley,County,Diazepam,1643,Count
2021,Weakley,County,Lorazepam,3637,Count
2021,Weakley,County,All Opioids for Pain,28390,Count
2021,Weakley,County,Hydrocodone,14847,Count
2021,Weakley,County,Oxycodone,6839,Count
2021,Weakley,County,Tramadol,4284,Count
2021,Weakley,County,All Benzodiazepines,3135,Patients
2021,Weakley,County,Alprazolam,1412,Patients
2021,Weakley,County,Clonazepam,568,Patients
2021,Weakley,County,Diazepam,450,Patients
2021,Weakley,County,Lorazepam,736,Patients
2021,Weakley,County,All Opioids for Pain,6171,Patients
2021,Weakley,County,Hydrocodone,3692,Patients
2021,Weakley,County,Oxycodone,1741,Patients
2021,Weakley,County,Tramadol,1356,Patients
2021,Weakley,County,All Benzodiazepines,524,Rate
2021,Weakley,County,Alprazolam,227,Rate
2021,Weakley,County,Clonazepam,98,Rate
2021,Weakley,County,Diazepam,50,Rate
2021,Weakley,County,Lorazepam,110,Rate
2021,Weakley,County,All Opioids for Pain,859,Rate
2021,Weakley,County,Hydrocodone,449,Rate
2021,Weakley,County,Oxycodone,207,Rate
2021,Weakley,County,Tramadol,130,Rate
2021,West Tennessee,Region,All Benzodiazepines,319505,Count
2021,West Tennessee,Region,Alprazolam,161734,Count
2021,West Tennessee,Region,Clonazepam,60392,Count
2021,West Tennessee,Region,Diazepam,26111,Count
2021,West Tennessee,Region,Lorazepam,49602,Count
2021,West Tennessee,Region,All Opioids for Pain,470626,Count
2021,West Tennessee,Region,Hydrocodone,234323,Count
2021,West Tennessee,Region,Oxycodone,114239,Count
2021,West Tennessee,Region,Tramadol,79034,Count
2021,West Tennessee,Region,All Benzodiazepines,54196,Patients
2021,West Tennessee,Region,Alprazolam,27586,Patients
2021,West Tennessee,Region,Clonazepam,9424,Patients
2021,West Tennessee,Region,Diazepam,7613,Patients
2021,West Tennessee,Region,Lorazepam,10112,Patients
2021,West Tennessee,Region,All Opioids for Pain,111744,Patients
2021,West Tennessee,Region,Hydrocodone,67475,Patients
2021,West Tennessee,Region,Oxycodone,30296,Patients
2021,West Tennessee,Region,Tramadol,25829,Patients
2021,West Tennessee,Region,All Benzodiazepines,603,Rate
2021,West Tennessee,Region,Alprazolam,305,Rate
2021,West Tennessee,Region,Clonazepam,114,Rate
2021,West Tennessee,Region,Diazepam,49,Rate
2021,West Tennessee,Region,Lorazepam,94,Rate
2021,West Tennessee,Region,All Opioids for Pain,888,Rate
2021,West Tennessee,Region,Hydrocodone,442,Rate
2021,West Tennessee,Region,Oxycodone,216,Rate
2021,West Tennessee,Region,Tramadol,149,Rate
2021,White,County,All Benzodiazepines,12272,Count
2021,White,County,Alprazolam,4215,Count
2021,White,County,Clonazepam,3133,Count
2021,White,County,Diazepam,1735,Count
2021,White,County,Lorazepam,2545,Count
2021,White,County,All Opioids for Pain,23042,Count
2021,White,County,Hydrocodone,8421,Count
2021,White,County,Oxycodone,8632,Count
2021,White,County,Tramadol,3605,Count
2021,White,County,All Benzodiazepines,2156,Patients
2021,White,County,Alprazolam,661,Patients
2021,White,County,Clonazepam,450,Patients
2021,White,County,Diazepam,476,Patients
2021,White,County,Lorazepam,609,Patients
2021,White,County,All Opioids for Pain,5389,Patients
2021,White,County,Hydrocodone,2738,Patients
2021,White,County,Oxycodone,2097,Patients
2021,White,County,Tramadol,1116,Patients
2021,White,County,All Benzodiazepines,444,Rate
2021,White,County,Alprazolam,152,Rate
2021,White,County,Clonazepam,113,Rate
2021,White,County,Diazepam,63,Rate
2021,White,County,Lorazepam,92,Rate
2021,White,County,All Opioids for Pain,833,Rate
2021,White,County,Hydrocodone,305,Rate
2021,White,County,Oxycodone,312,Rate
2021,White,County,Tramadol,130,Rate
2021,Williamson,County,All Benzodiazepines,78079,Count
2021,Williamson,County,Alprazolam,29996,Count
2021,Williamson,County,Clonazepam,17776,Count
2021,Williamson,County,Diazepam,9532,Count
2021,Williamson,County,Lorazepam,14652,Count
2021,Williamson,County,All Opioids for Pain,92387,Count
2021,Williamson,County,Hydrocodone,37150,Count
2021,Williamson,County,Oxycodone,28723,Count
2021,Williamson,County,Tramadol,16517,Count
2021,Williamson,County,All Benzodiazepines,18507,Patients
2021,Williamson,County,Alprazolam,6991,Patients
2021,Williamson,County,Clonazepam,3268,Patients
2021,Williamson,County,Diazepam,4254,Patients
2021,Williamson,County,Lorazepam,4076,Patients
2021,Williamson,County,All Opioids for Pain,35443,Patients
2021,Williamson,County,Hydrocodone,19564,Patients
2021,Williamson,County,Oxycodone,12886,Patients
2021,Williamson,County,Tramadol,6402,Patients
2021,Williamson,County,All Benzodiazepines,305,Rate
2021,Williamson,County,Alprazolam,117,Rate
2021,Williamson,County,Clonazepam,70,Rate
2021,Williamson,County,Diazepam,37,Rate
2021,Williamson,County,Lorazepam,57,Rate
2021,Williamson,County,All Opioids for Pain,361,Rate
2021,Williamson,County,Hydrocodone,145,Rate
2021,Williamson,County,Oxycodone,112,Rate
2021,Williamson,County,Tramadol,65,Rate
2021,Wilson,County,All Benzodiazepines,57608,Count
2021,Wilson,County,Alprazolam,23388,Count
2021,Wilson,County,Clonazepam,12515,Count
2021,Wilson,County,Diazepam,7644,Count
2021,Wilson,County,Lorazepam,9215,Count
2021,Wilson,County,All Opioids for Pain,93179,Count
2021,Wilson,County,Hydrocodone,37816,Count
2021,Wilson,County,Oxycodone,31619,Count
2021,Wilson,County,Tramadol,14498,Count
2021,Wilson,County,All Benzodiazepines,12342,Patients
2021,Wilson,County,Alprazolam,4692,Patients
2021,Wilson,County,Clonazepam,2036,Patients
2021,Wilson,County,Diazepam,2722,Patients
2021,Wilson,County,Lorazepam,2474,Patients
2021,Wilson,County,All Opioids for Pain,26302,Patients
2021,Wilson,County,Hydrocodone,14049,Patients
2021,Wilson,County,Oxycodone,9670,Patients
2021,Wilson,County,Tramadol,5586,Patients
2021,Wilson,County,All Benzodiazepines,379,Rate
2021,Wilson,County,Alprazolam,154,Rate
2021,Wilson,County,Clonazepam,82,Rate
2021,Wilson,County,Diazepam,50,Rate
2021,Wilson,County,Lorazepam,61,Rate
2021,Wilson,County,All Opioids for Pain,613,Rate
2021,Wilson,County,Hydrocodone,249,Rate
2021,Wilson,County,Oxycodone,208,Rate
2021,Wilson,County,Tramadol,95,Rate
2022,Anderson,County,All Benzodiazepines,34669,Count
2022,Anderson,County,Alprazolam,12032,Count
2022,Anderson,County,Clonazepam,8363,Count
2022,Anderson,County,Diazepam,3854,Count
2022,Anderson,County,Lorazepam,7424,Count
2022,Anderson,County,All Opioids for Pain,61164,Count
2022,Anderson,County,Hydrocodone,23653,Count
2022,Anderson,County,Oxycodone,22133,Count
2022,Anderson,County,Tramadol,8792,Count
2022,Anderson,County,All Benzodiazepines,6601,Patients
2022,Anderson,County,Alprazolam,2154,Patients
2022,Anderson,County,Clonazepam,1196,Patients
2022,Anderson,County,Diazepam,1321,Patients
2022,Anderson,County,Lorazepam,1827,Patients
2022,Anderson,County,All Opioids for Pain,15356,Patients
2022,Anderson,County,Hydrocodone,9055,Patients
2022,Anderson,County,Oxycodone,4934,Patients
2022,Anderson,County,Tramadol,2962,Patients
2022,Anderson,County,All Benzodiazepines,439,Rate
2022,Anderson,County,Alprazolam,152,Rate
2022,Anderson,County,Clonazepam,106,Rate
2022,Anderson,County,Diazepam,49,Rate
2022,Anderson,County,Lorazepam,94,Rate
2022,Anderson,County,All Opioids for Pain,775,Rate
2022,Anderson,County,Hydrocodone,300,Rate
2022,Anderson,County,Oxycodone,280,Rate
2022,Anderson,County,Tramadol,111,Rate
2022,Bedford,County,All Benzodiazepines,19229,Count
2022,Bedford,County,Alprazolam,9280,Count
2022,Bedford,County,Clonazepam,3527,Count
2022,Bedford,County,Diazepam,2525,Count
2022,Bedford,County,Lorazepam,2575,Count
2022,Bedford,County,All Opioids for Pain,33688,Count
2022,Bedford,County,Hydrocodone,13501,Count
2022,Bedford,County,Oxycodone,11868,Count
2022,Bedford,County,Tramadol,4796,Count
2022,Bedford,County,All Benzodiazepines,3780,Patients
2022,Bedford,County,Alprazolam,1560,Patients
2022,Bedford,County,Clonazepam,605,Patients
2022,Bedford,County,Diazepam,934,Patients
2022,Bedford,County,Lorazepam,700,Patients
2022,Bedford,County,All Opioids for Pain,8697,Patients
2022,Bedford,County,Hydrocodone,4334,Patients
2022,Bedford,County,Oxycodone,3489,Patients
2022,Bedford,County,Tramadol,1620,Patients
2022,Bedford,County,All Benzodiazepines,370,Rate
2022,Bedford,County,Alprazolam,179,Rate
2022,Bedford,County,Clonazepam,68,Rate
2022,Bedford,County,Diazepam,49,Rate
2022,Bedford,County,Lorazepam,50,Rate
2022,Bedford,County,All Opioids for Pain,648,Rate
2022,Bedford,County,Hydrocodone,260,Rate
2022,Bedford,County,Oxycodone,228,Rate
2022,Bedford,County,Tramadol,92,Rate
2022,Benton,County,All Benzodiazepines,9999,Count
2022,Benton,County,Alprazolam,5320,Count
2022,Benton,County,Clonazepam,1570,Count
2022,Benton,County,Diazepam,1150,Count
2022,Benton,County,Lorazepam,1151,Count
2022,Benton,County,All Opioids for Pain,15461,Count
2022,Benton,County,Hydrocodone,7056,Count
2022,Benton,County,Oxycodone,4494,Count
2022,Benton,County,Tramadol,2373,Count
2022,Benton,County,All Benzodiazepines,1705,Patients
2022,Benton,County,Alprazolam,898,Patients
2022,Benton,County,Clonazepam,250,Patients
2022,Benton,County,Diazepam,305,Patients
2022,Benton,County,Lorazepam,269,Patients
2022,Benton,County,All Opioids for Pain,3593,Patients
2022,Benton,County,Hydrocodone,1899,Patients
2022,Benton,County,Oxycodone,1256,Patients
2022,Benton,County,Tramadol,783,Patients
2022,Benton,County,All Benzodiazepines,625,Rate
2022,Benton,County,Alprazolam,332,Rate
2022,Benton,County,Clonazepam,98,Rate
2022,Benton,County,Diazepam,72,Rate
2022,Benton,County,Lorazepam,72,Rate
2022,Benton,County,All Opioids for Pain,966,Rate
2022,Benton,County,Hydrocodone,441,Rate
2022,Benton,County,Oxycodone,281,Rate
2022,Benton,County,Tramadol,148,Rate
2022,Bledsoe,County,All Benzodiazepines,7135,Count
2022,Bledsoe,County,Alprazolam,2957,Count
2022,Bledsoe,County,Clonazepam,1189,Count
2022,Bledsoe,County,Diazepam,1014,Count
2022,Bledsoe,County,Lorazepam,1517,Count
2022,Bledsoe,County,All Opioids for Pain,14451,Count
2022,Bledsoe,County,Hydrocodone,6144,Count
2022,Bledsoe,County,Oxycodone,4680,Count
2022,Bledsoe,County,Tramadol,2005,Count
2022,Bledsoe,County,All Benzodiazepines,1141,Patients
2022,Bledsoe,County,Alprazolam,416,Patients
2022,Bledsoe,County,Clonazepam,185,Patients
2022,Bledsoe,County,Diazepam,250,Patients
2022,Bledsoe,County,Lorazepam,287,Patients
2022,Bledsoe,County,All Opioids for Pain,2959,Patients
2022,Bledsoe,County,Hydrocodone,1556,Patients
2022,Bledsoe,County,Oxycodone,1066,Patients
2022,Bledsoe,County,Tramadol,653,Patients
2022,Bledsoe,County,All Benzodiazepines,482,Rate
2022,Bledsoe,County,Alprazolam,200,Rate
2022,Bledsoe,County,Clonazepam,80,Rate
2022,Bledsoe,County,Diazepam,69,Rate
2022,Bledsoe,County,Lorazepam,103,Rate
2022,Bledsoe,County,All Opioids for Pain,977,Rate
2022,Bledsoe,County,Hydrocodone,415,Rate
2022,Bledsoe,County,Oxycodone,316,Rate
2022,Bledsoe,County,Tramadol,135,Rate
2022,Blount,County,All Benzodiazepines,53231,Count
2022,Blount,County,Alprazolam,19498,Count
2022,Blount,County,Clonazepam,13185,Count
2022,Blount,County,Diazepam,6771,Count
2022,Blount,County,Lorazepam,9267,Count
2022,Blount,County,All Opioids for Pain,86515,Count
2022,Blount,County,Hydrocodone,33351,Count
2022,Blount,County,Oxycodone,28446,Count
2022,Blount,County,Tramadol,14999,Count
2022,Blount,County,All Benzodiazepines,10700,Patients
2022,Blount,County,Alprazolam,3741,Patients
2022,Blount,County,Clonazepam,1976,Patients
2022,Blount,County,Diazepam,2409,Patients
2022,Blount,County,Lorazepam,2540,Patients
2022,Blount,County,All Opioids for Pain,24866,Patients
2022,Blount,County,Hydrocodone,14154,Patients
2022,Blount,County,Oxycodone,8090,Patients
2022,Blount,County,Tramadol,5054,Patients
2022,Blount,County,All Benzodiazepines,380,Rate
2022,Blount,County,Alprazolam,139,Rate
2022,Blount,County,Clonazepam,94,Rate
2022,Blount,County,Diazepam,48,Rate
2022,Blount,County,Lorazepam,66,Rate
2022,Blount,County,All Opioids for Pain,618,Rate
2022,Blount,County,Hydrocodone,238,Rate
2022,Blount,County,Oxycodone,203,Rate
2022,Blount,County,Tramadol,107,Rate
2022,Bradley,County,All Benzodiazepines,55798,Count
2022,Bradley,County,Alprazolam,27151,Count
2022,Bradley,County,Clonazepam,10425,Count
2022,Bradley,County,Diazepam,4913,Count
2022,Bradley,County,Lorazepam,10000,Count
2022,Bradley,County,All Opioids for Pain,80984,Count
2022,Bradley,County,Hydrocodone,36418,Count
2022,Bradley,County,Oxycodone,23521,Count
2022,Bradley,County,Tramadol,13208,Count
2022,Bradley,County,All Benzodiazepines,9680,Patients
2022,Bradley,County,Alprazolam,4012,Patients
2022,Bradley,County,Clonazepam,1659,Patients
2022,Bradley,County,Diazepam,1811,Patients
2022,Bradley,County,Lorazepam,2301,Patients
2022,Bradley,County,All Opioids for Pain,20259,Patients
2022,Bradley,County,Hydrocodone,11357,Patients
2022,Bradley,County,Oxycodone,7103,Patients
2022,Bradley,County,Tramadol,4392,Patients
2022,Bradley,County,All Benzodiazepines,504,Rate
2022,Bradley,County,Alprazolam,245,Rate
2022,Bradley,County,Clonazepam,94,Rate
2022,Bradley,County,Diazepam,44,Rate
2022,Bradley,County,Lorazepam,90,Rate
2022,Bradley,County,All Opioids for Pain,732,Rate
2022,Bradley,County,Hydrocodone,329,Rate
2022,Bradley,County,Oxycodone,213,Rate
2022,Bradley,County,Tramadol,119,Rate
2022,Campbell,County,All Benzodiazepines,20626,Count
2022,Campbell,County,Alprazolam,7354,Count
2022,Campbell,County,Clonazepam,5441,Count
2022,Campbell,County,Diazepam,2006,Count
2022,Campbell,County,Lorazepam,4984,Count
2022,Campbell,County,All Opioids for Pain,38038,Count
2022,Campbell,County,Hydrocodone,13656,Count
2022,Campbell,County,Oxycodone,16113,Count
2022,Campbell,County,Tramadol,4203,Count
2022,Campbell,County,All Benzodiazepines,3513,Patients
2022,Campbell,County,Alprazolam,1056,Patients
2022,Campbell,County,Clonazepam,818,Patients
2022,Campbell,County,Diazepam,657,Patients
2022,Campbell,County,Lorazepam,1098,Patients
2022,Campbell,County,All Opioids for Pain,7750,Patients
2022,Campbell,County,Hydrocodone,4167,Patients
2022,Campbell,County,Oxycodone,2935,Patients
2022,Campbell,County,Tramadol,1483,Patients
2022,Campbell,County,All Benzodiazepines,521,Rate
2022,Campbell,County,Alprazolam,186,Rate
2022,Campbell,County,Clonazepam,137,Rate
2022,Campbell,County,Diazepam,51,Rate
2022,Campbell,County,Lorazepam,126,Rate
2022,Campbell,County,All Opioids for Pain,961,Rate
2022,Campbell,County,Hydrocodone,345,Rate
2022,Campbell,County,Oxycodone,407,Rate
2022,Campbell,County,Tramadol,106,Rate
2022,Cannon,County,All Benzodiazepines,7559,Count
2022,Cannon,County,Alprazolam,3518,Count
2022,Cannon,County,Clonazepam,1341,Count
2022,Cannon,County,Diazepam,1016,Count
2022,Cannon,County,Lorazepam,1238,Count
2022,Cannon,County,All Opioids for Pain,13222,Count
2022,Cannon,County,Hydrocodone,5412,Count
2022,Cannon,County,Oxycodone,5109,Count
2022,Cannon,County,Tramadol,1254,Count
2022,Cannon,County,All Benzodiazepines,1350,Patients
2022,Cannon,County,Alprazolam,553,Patients
2022,Cannon,County,Clonazepam,206,Patients
2022,Cannon,County,Diazepam,278,Patients
2022,Cannon,County,Lorazepam,308,Patients
2022,Cannon,County,All Opioids for Pain,2872,Patients
2022,Cannon,County,Hydrocodone,1438,Patients
2022,Cannon,County,Oxycodone,1337,Patients
2022,Cannon,County,Tramadol,419,Patients
2022,Cannon,County,All Benzodiazepines,511,Rate
2022,Cannon,County,Alprazolam,238,Rate
2022,Cannon,County,Clonazepam,91,Rate
2022,Cannon,County,Diazepam,69,Rate
2022,Cannon,County,Lorazepam,84,Rate
2022,Cannon,County,All Opioids for Pain,894,Rate
2022,Cannon,County,Hydrocodone,366,Rate
2022,Cannon,County,Oxycodone,345,Rate
2022,Cannon,County,Tramadol,85,Rate
2022,Carroll,County,All Benzodiazepines,16831,Count
2022,Carroll,County,Alprazolam,8029,Count
2022,Carroll,County,Clonazepam,3893,Count
2022,Carroll,County,Diazepam,1545,Count
2022,Carroll,County,Lorazepam,2416,Count
2022,Carroll,County,All Opioids for Pain,25040,Count
2022,Carroll,County,Hydrocodone,13409,Count
2022,Carroll,County,Oxycodone,5515,Count
2022,Carroll,County,Tramadol,3873,Count
2022,Carroll,County,All Benzodiazepines,3098,Patients
2022,Carroll,County,Alprazolam,1500,Patients
